Introducing Actionable Threat Objects and Mitigations (ATOMs), 2020-09-18, Joseph Opacki, Unit 42|ATOMs|playbook|threat intelligence, https://unit42.paloaltonetworks.com/actionable-threat-objects-and-mitigations/, 37_actionable-threat-objects-and-mitigations.txt
Threat Brief: Microsoft Vulnerability CVE-2020-1472 “Zerologon”, 2020-09-17, Brandon Young, Unit 42|CVE-2020-1472|threat brief|vulnerability|zerologon, https://unit42.paloaltonetworks.com/zerologon/, 38_zerologon.txt
Network Attack Trends: Attackers Leveraging High Severity and Critical Exploits, 2020-09-15, Brock Mammen, Threat Prevention|Unit 42|exploits|malware|threat prevention, https://unit42.paloaltonetworks.com/network-attack-trends/, 39_network-attack-trends.txt
The Challenge of Persistence in Containers and Serverless, 2020-09-10, Ariel Zelivansky, Unit 42|Cloud|containers|Docker|Kubernetes|serverless, https://unit42.paloaltonetworks.com/persistence-in-containers-and-serverless/, 40_persistence-in-containers-and-serverless.txt
Thanos Ransomware: Destructive Variant Targeting State-Run Organizations in the Middle East and North Africa, 2020-09-04, Robert Falcone, Unit 42|Middle East|ransomware|Thanos, https://unit42.paloaltonetworks.com/thanos-ransomware/, 41_thanos-ransomware.txt
Exploits in the Wild for vBulletin Pre-Auth RCE Vulnerability CVE-2020-17496, 2020-09-03, Haozhe Zhang, Unit 42|CVE-2019-16759|CVE-2020-17496|exploits|threat prevention|vulnerability, https://unit42.paloaltonetworks.com/cve-2020-17496/, 42_cve-2020-17496.txt
Cybersquatting: Attackers Mimicking Domains of Major Brands Including Facebook Apple Amazon and Netflix to Scam Consumers, 2020-09-01, Zhanhao Chen, Unit 42|DNS security|malware|Phishing|scam|threat prevention|WildFire, https://unit42.paloaltonetworks.com/cybersquatting/, 43_cybersquatting.txt
Cetus: Cryptojacking Worm Targeting Docker Daemons, 2020-08-27, Aviv Sasson, Unit 42|cetus|Cloud|Cryptocurrency|cryptojacking|Docker|Docker Daemon|Docker vulnerability|Worm, https://unit42.paloaltonetworks.com/cetus-cryptojacking-worm/, 44_cetus-cryptojacking-worm.txt
The State of Exploit Development: 80% of Exploits Publish Faster than CVEs, 2020-08-26, Jay Chen, Unit 42|exploit|vulnerabilities, https://unit42.paloaltonetworks.com/state-of-exploit-development/, 45_state-of-exploit-development.txt
Wireshark Tutorial: Decrypting HTTPS Traffic, 2020-08-21, Brad Duncan, Unit 42|tutorial|Wireshark|Wireshark Tutorial, https://unit42.paloaltonetworks.com/wireshark-tutorial-decrypting-https-traffic/, 46_wireshark-tutorial-decrypting-https-traffic.txt
Script-Based Malware: A New Attacker Trend on Internet Explorer, 2020-08-11, Edouard Bochin, Unit 42|AutoIT|Downloader|exploit kit|malware|Remote Access Trojan, https://unit42.paloaltonetworks.com/script-based-malware/, 47_script-based-malware.txt
Threat Assessment: WastedLocker Ransomware Activities, 2020-07-30, Alex Hinchliffe, Unit 42|AutoFocus|Cortex|Cybercrime|JavaScript|malware|PANDB|ransomware|SocGholish|threat assessment|threat prevention|URL filtering|WastedLocker|WildFire, https://unit42.paloaltonetworks.com/wastedlocker/, 48_wastedlocker.txt
Kubernetes Vulnerability Puts Clusters at Risk of Takeover (CVE-2020-8558), 2020-07-27, Yuval Avrahami, Unit 42|Cloud|CVE-2020-8558|Kubernetes|Prisma Cloud|vulnerability, https://unit42.paloaltonetworks.com/cve-2020-8558/, 49_cve-2020-8558.txt
Evolution of Valak from Its Beginnings to Mass Distribution, 2020-07-24, Brad Duncan, Unit 42|AutoFocus|Cortex|Cybercrime|malware|threat prevention|Valak, https://unit42.paloaltonetworks.com/valak-evolution/, 50_valak-evolution.txt
OilRig Targets Middle Eastern Telecommunications Organization and Adds Novel C2 Channel with Steganography to Its Inventory, 2020-07-22, Robert Falcone, Unit 42|AutoFocus|Cortex|dns tunneling|EMEA|malware|Mimikatz|OilRig|steganography|WildFire, https://unit42.paloaltonetworks.com/oilrig-novel-c2-channel-steganography/, 51_oilrig-novel-c2-channel-steganography.txt
Threat Brief: Microsoft DNS Server Wormable Vulnerability CVE-2020-1350, 2020-07-21, Mike Harbison, Threat Brief|Unit 42|APAC|Cortex|Defense|Education|EMEA|Finance|Government|Health Care|High Tech|Retail|threat brief|threat prevention|vulnerability, https://unit42.paloaltonetworks.com/cve-2020-1350/, 52_cve-2020-1350.txt
3 Vulnerabilities Found on AvertX IP Cameras, 2020-07-17, Asher Davila, Unit 42|botnet|Cybercrime|DDoS|exploit kit|IoT|malware|ransomware|vulnerability, https://unit42.paloaltonetworks.com/avertx-ip-cameras-vulnerabilities/, 53_avertx-ip-cameras-vulnerabilities.txt
Windows Server Containers Are Open and Here’s How You Can Break Out, 2020-07-15, Daniel Prizmant, Unit 42|container escape|containers|Docker|Kernel|Microsoft Windows|Reverse Engineering|Reversing|ServerSilo, https://unit42.paloaltonetworks.com/windows-server-containers-vulnerabilities/, 54_windows-server-containers-vulnerabilities.txt
Threat Assessment: EKANS Ransomware, 2020-06-26, Alex Hinchliffe, Unit 42|Ekans|malware|ransomware|threat assessment, https://unit42.paloaltonetworks.com/threat-assessment-ekans-ransomware/, 55_threat-assessment-ekans-ransomware.txt
Attackers Cryptojacking Docker Images to Mine for Monero, 2020-06-25, Ashutosh Chitwadgi, Cloud|Unit 42|Cloud|Container|Cryptocurrency|Docker Hub|Monero, https://unit42.paloaltonetworks.com/cryptojacking-docker-images-for-mining-monero/, 56_cryptojacking-docker-images-for-mining-monero.txt
Lucifer: New Cryptojacking and DDoS Hybrid Malware Exploiting High and Critical Vulnerabilities to Infect Windows Devices, 2020-06-24, Ken Hsu, Unit 42|Cryptominer|Crytojacking|DDoS|Lucifer|vulnerability, https://unit42.paloaltonetworks.com/lucifer-new-cryptojacking-and-ddos-hybrid-malware/, 57_lucifer-new-cryptojacking-and-ddos-hybrid-malware.txt
An Overview of GPS Tracking and Future Application for IoT, 2020-06-23, Anna Chung, Unit 42|GPS Spoofing|GPS Tracking|IoMT|IoT, https://unit42.paloaltonetworks.com/gps-tracking-and-future-application-for-iot/, 58_gps-tracking-and-future-application-for-iot.txt
AcidBox: Rare Malware Repurposing Turla Group Exploit Targeted Russian Organizations, 2020-06-17, Dominik Reichel, Unit 42|AcidBox|CVE-2008-3431|malware|Turla|vulnerability, https://unit42.paloaltonetworks.com/acidbox-rare-malware/, 59_acidbox-rare-malware.txt
6 New Vulnerabilities Found on D-Link Home Routers, 2020-06-12, Gregory Basior, Unit 42|D-Link|IoT|vulnerabilities|Wireless routers, https://unit42.paloaltonetworks.com/6-new-d-link-vulnerabilities-found-on-home-routers/, 60_6-new-d-link-vulnerabilities-found-on-home-routers.txt
Threat Assessment: Hangover Threat Group, 2020-06-03, Doel Santos, Unit 42|BackConfig|Hangover Group|Targeted Attacks|threat assessment, https://unit42.paloaltonetworks.com/threat-assessment-hangover-threat-group/, 61_threat-assessment-hangover-threat-group.txt
Goodbye Mworm Hello Nworm: TrickBot Updates Propagation Module, 2020-05-28, Brad Duncan, Unit 42|malware|Mworm|Nworm|Trickbot, https://unit42.paloaltonetworks.com/goodbye-mworm-hello-nworm-trickbot-updates-propagation-module/, 62_goodbye-mworm-hello-nworm-trickbot-updates-propagation-module.txt
Rootless Containers: The Next Trend in Container Security, 2020-05-26, Aviv Sasson, Cloud|Unit 42|Cloud|Podman LXC Container Security|Rootless Containers|Slirp, https://unit42.paloaltonetworks.com/rootless-containers-the-next-trend-in-container-security/, 63_rootless-containers-the-next-trend-in-container-security.txt
Eleethub: A Cryptocurrency Mining Botnet with Rootkit for Self-Hiding, 2020-05-18, Asher Davila, Unit 42|botnet|Coinminers|Cryptominers|IoT|IRC|malware|Perl shellbot, https://unit42.paloaltonetworks.com/los-zetas-from-eleethub-botnet/, 64_los-zetas-from-eleethub-botnet.txt
Mirai and Hoaxcalls Botnets Target Legacy Symantec Web Gateways, 2020-05-14, Ruchna Nigam, Unit 42|DDoS|Gafgyt|Hoaxcalls|IoT|Linux botnet|Mirai, https://unit42.paloaltonetworks.com/hoaxcalls-mirai-target-legacy-symantec-web-gateways/, 65_hoaxcalls-mirai-target-legacy-symantec-web-gateways.txt
Updated BackConfig Malware Targeting Government and Military Organizations in South Asia, 2020-05-11, Alex Hinchliffe, Unit 42|BackConfig|Hangover Threat Group|malware|spearphishing, https://unit42.paloaltonetworks.com/updated-backconfig-malware-targeting-government-and-military-organizations/, 66_updated-backconfig-malware-targeting-government-and-military-organizations.txt
COVID-19 Themed Malware Within Cloud Environments, 2020-05-11, Nathaniel Quist, Cloud|Unit 42|Cloud|Covid|NetFlow, https://unit42.paloaltonetworks.com/covid-19-themed-malware-within-cloud-environments/, 67_covid-19-themed-malware-within-cloud-environments.txt
Threat Brief: Maze Ransomware Activities, 2020-05-08, Brittany Barbehenn, Unit 42|Maze|ransomware|SpelevoEK|threat assessment|threat brief, https://unit42.paloaltonetworks.com/threat-brief-maze-ransomware-activities/, 68_threat-brief-maze-ransomware-activities.txt
SilverTerrier: New COVID-19 Themed Business Email Compromise Schemes, 2020-05-07, Peter Renals, Unit 42|BEC|COVID-19|Law Enforcement|SilverTerrier, https://unit42.paloaltonetworks.com/silverterrier-covid-19-themed-business-email-compromise/, 69_silverterrier-covid-19-themed-business-email-compromise.txt
COVID-19: Cloud Threat Landscape, 2020-05-04, Jay Chen, Cloud|Unit 42|Cloud|Corona|Coronavirus|Covid|COVID-19|Newly Registered Domain|public cloud, https://unit42.paloaltonetworks.com/covid-19-cloud-threat-landscape/, 70_covid-19-cloud-threat-landscape.txt
Anatomy of Formjacking Attacks, 2020-04-27, Jin Chen, Unit 42|Formjacking Attack|JavaScript Malware, https://unit42.paloaltonetworks.com/anatomy-of-formjacking-attacks/, 71_anatomy-of-formjacking-attacks.txt
Studying How Cybercriminals Prey on the COVID-19 Pandemic, 2020-04-22, Janos Szurdi, Unit 42|botnet|Coronavirus|COVID19|Cybercrime|malware|Phishing|Scams, https://unit42.paloaltonetworks.com/how-cybercriminals-prey-on-the-covid-19-pandemic/, 72_how-cybercriminals-prey-on-the-covid-19-pandemic.txt
Malicious Attackers Target Government and Medical Organizations With COVID-19 Themed Phishing Campaigns, 2020-04-14, Adrian McCabe, Unit 42|Coronavirus|COVID-19|Cybercrime|Infostealer|Phishing|ransomware, https://unit42.paloaltonetworks.com/covid-19-themed-cyber-attacks-target-government-and-medical-organizations/, 73_covid-19-themed-cyber-attacks-target-government-and-medical-organizations.txt
APT41 Using New Speculoos Backdoor to Target Organizations Globally, 2020-04-13, Bryan Lee, Unit 42|APT41|Citrix|CVE-2019-19781|Espionage|FreeBSD|Speculoos, https://unit42.paloaltonetworks.com/apt41-using-new-speculoos-backdoor-to-target-organizations-globally/, 74_apt41-using-new-speculoos-backdoor-to-target-organizations-globally.txt
Grandstream and DrayTek Devices Exploited to Power New Hoaxcalls DDoS Botnet, 2020-04-03, Ken Hsu, Unit 42|CVE-2020-5722|CVE-2020-8515|DDoS|Gafgyt, https://unit42.paloaltonetworks.com/new-hoaxcalls-ddos-botnet/, 75_new-hoaxcalls-ddos-botnet.txt
GuLoader: Malspam Campaign Installing NetWire RAT, 2020-04-03, Brad Duncan, Unit 42|Malspam|NetWire|NetWireRAT|RAT, https://unit42.paloaltonetworks.com/guloader-installing-netwire-rat/, 76_guloader-installing-netwire-rat.txt
SilverTerrier: 2019 Nigerian Business Email Compromise Update, 2020-03-31, Peter Renals, Unit 42|Adwind|AgentTesla|Atmos|Azorult|DarkComet|Hworm|ImminentMonitor|ISpySoftware|ISR Stealer|KeyBase|Law Enforcement|LokiBot|LuminosityLink|NanoCore|NetWire|NJRat|Pony|Quasar|Remcos|SilverTerrier|WarZone|Zeus, https://unit42.paloaltonetworks.com/silverterrier-2019-update/, 77_silverterrier-2019-update.txt
Don’t Panic: COVID-19 Cyber Threats, 2020-03-24, Ryan Olson, Unit 42|Coronavirus Phishing|malware|Secure Remote Workforce, https://unit42.paloaltonetworks.com/covid19-cyber-threats/, 78_covid19-cyber-threats.txt
New Mirai Variant Targets Zyxel Network-Attached Storage Devices, 2020-03-19, Ken Hsu, Unit 42|CVE-2020-9054|malware|Mirai variant, https://unit42.paloaltonetworks.com/new-mirai-variant-mukashi/, 79_new-mirai-variant-mukashi.txt
Threat Brief: Microsoft SMBv3 Wormable Vulnerability CVE-2020-0796, 2020-03-11, Mike Harbison, Threat Brief|Unit 42|CVE-2020-0796|remote code execution|threat brief, https://unit42.paloaltonetworks.com/threat-brief-microsoft-smbv3-wormable-vulnerability-cve-2020-079/, 80_threat-brief-microsoft-smbv3-wormable-vulnerability-cve-2020-079.txt
2020 Unit 42 IoT Threat Report, 2020-03-10, Unit 42, Reports|Unit 42|IoT|threat research, https://unit42.paloaltonetworks.com/iot-threat-report-2020/, 81_iot-threat-report-2020.txt
Molerats Delivers Spark Backdoor to Government and Telecommunications Organizations, 2020-03-03, Robert Falcone, Unit 42|Gaza Hacking Team|JhoneRAT|Macros|malware|MoleRats|Spark, https://unit42.paloaltonetworks.com/molerats-delivers-spark-backdoor/, 82_molerats-delivers-spark-backdoor.txt
Cortex XDR™ Detects New Phishing Campaign Installing NetSupport Manager RAT, 2020-02-27, Mike Harbison, Unit 42|Cortex|malware|NetSupportManager|RAT, https://unit42.paloaltonetworks.com/cortex-xdr-detects-netsupport-manager-rat-campaign/, 83_cortex-xdr-detects-netsupport-manager-rat-campaign.txt
Can You Trust Your AutoIT Decompiler?, 2020-02-20, Robert McCallum, Unit 42|AutoIT|Compiled Malware|malware, https://unit42.paloaltonetworks.com/autoit-compiled-malware/, 84_autoit-compiled-malware.txt
Wireshark Tutorial: Examining Qakbot Infections, 2020-02-13, Brad Duncan, Unit 42|Cybercrime|pcap|Qakbot|Qbot Tutorial|tutorial|Wireshark|Wireshark Tutorial, https://unit42.paloaltonetworks.com/tutorial-qakbot-infection/, 85_tutorial-qakbot-infection.txt
Unit 42 CTR: Leaked Code from Docker Registries, 2020-02-07, Jay Chen, Unit 42|Cloud|Cloud-Native|Container|Docker|Kubernetes|Misconfiguration|Registries, https://unit42.paloaltonetworks.com/leaked-docker-code/, 86_leaked-docker-code.txt
Unit 42 CTR: Sensitive Data Exposed in GitHub, 2020-02-06, Nathaniel Quist, Unit 42|Cloud|DevOps|DevSecOps|Exposed Data|GitHub|public cloud, https://unit42.paloaltonetworks.com/github-data-exposed/, 87_github-data-exposed.txt
Unit 42 Cloud Threat Report: Spring 2020, 2020-02-05, Unit 42, Cloud|Unit 42|Cloud|Cloud Security|Configurations|DevOps|DevSecOps|Enterprise Cloud|Shift Left, https://unit42.paloaltonetworks.com/cloud-threat-report-intro/, 88_cloud-threat-report-intro.txt
Actors Still Exploiting SharePoint Vulnerability to Attack Middle East Government Organizations, 2020-02-03, Robert Falcone, Unit 42|China Chopper|CVE-2019-0604|Emissary Panda|Middle East|SharePoint, https://unit42.paloaltonetworks.com/actors-still-exploiting-sharepoint-vulnerability/, 89_actors-still-exploiting-sharepoint-vulnerability.txt
Attacker’s Tactics and Techniques in Unsecured Docker Daemons Revealed, 2020-01-29, Jay Chen, Unit 42|Cloud|Cloud Security|Cloud-Native|Container|cryptojacking|cryptomining|Docker|Kubernetes, https://unit42.paloaltonetworks.com/attackers-tactics-and-techniques-in-unsecured-docker-daemons-revealed/, 90_attackers-tactics-and-techniques-in-unsecured-docker-daemons-revealed.txt
xHunt Campaign: New Watering Hole Identified for Credential Harvesting, 2020-01-27, Brittany Barbehenn, Unit 42|Credential Harvesting|DNS Hijacking|DNS Redirects|Watering Hole|xHunt, https://unit42.paloaltonetworks.com/xhunt-campaign-new-watering-hole-identified-for-credential-harvesting/, 91_xhunt-campaign-new-watering-hole-identified-for-credential-harvesting.txt
The Fractured Statue Campaign: U.S. Government Agency Targeted in Spear-Phishing Attacks, 2020-01-23, Adrian McCabe, Unit 42|CARROTBALL|CARROTBAT|Fractured Statue|KONNI|malware|Phishing|Syscon, https://unit42.paloaltonetworks.com/the-fractured-statue-campaign-u-s-government-targeted-in-spear-phishing-attacks/, 92_the-fractured-statue-campaign-u-s-government-targeted-in-spear-phishing-attacks.txt
Muhstik Botnet Attacks Tomato Routers to Harvest New IoT Devices, 2020-01-21, Cong Zheng, Unit 42|botnet|IoT|IoT Attacks|Muhstik|Tomato, https://unit42.paloaltonetworks.com/muhstik-botnet-attacks-tomato-routers-to-harvest-new-iot-devices/, 93_muhstik-botnet-attacks-tomato-routers-to-harvest-new-iot-devices.txt
Threat Brief: Windows CryptoAPI Spoofing Vulnerability CVE-2020-0601, 2020-01-17, Brandon Young, Threat Brief|Unit 42|Curveball|CVE-2020-0601|Microsoft Vulnerability|threat brief, https://unit42.paloaltonetworks.com/threat-brief-windows-cryptoapi-spoofing-vulnerability-cve-2020-0601/, 94_threat-brief-windows-cryptoapi-spoofing-vulnerability-cve-2020-0601.txt
Exploits in the Wild for Citrix ADC and Citrix Gateway Directory Traversal Vulnerability CVE-2019-19781, 2020-01-16, Yue Guan, Unit 42|Citrix|CVE-2019-19781|Proof of Concept|remote code execution|vulnerability, https://unit42.paloaltonetworks.com/exploits-in-the-wild-for-citrix-adc-and-citrix-gateway-directory-traversal-vulnerability-cve-2019-19781/, 95_exploits-in-the-wild-for-citrix-adc-and-citrix-gateway-directory-traversal-vulnerability-cve-2019-19781.txt
Threat Brief: Iranian-Linked Cyber Operations, 2020-01-09, Unit 42, Threat Brief|Unit 42|APT|APT34|Cobalt Gypsy|DarkHydrus|Elfin|Helix Kitten|magic hound|MuddyWater|Newscaster|OilRig|Refined Kitten|Shamoon|Shamoon 2|Shamoon 3|Static Kitten|threat brief, https://unit42.paloaltonetworks.com/threat-brief-iranian-linked-cyber-operations/, 96_threat-brief-iranian-linked-cyber-operations.txt
Wireshark Tutorial: Examining Ursnif Infections, 2019-12-23, Brad Duncan, Unit 42|pcap|tutorial|Ursnif|Wireshark|Wireshark Tutorial, https://unit42.paloaltonetworks.com/wireshark-tutorial-examining-ursnif-infections/, 97_wireshark-tutorial-examining-ursnif-infections.txt
