McColo hosting W32/Dedler C&C, 2008-10-28, Alex Lanstein, , https://www.fireeye.com/blog/threat-research/2008/10/mccolo-hosting-w32dedler-cc.html, 14_mccolo-hosting-w32dedler-cc.txt
McColo hosting Srizbi C&C, 2008-10-28, Alex Lanstein, , https://www.fireeye.com/blog/threat-research/2008/10/mccolo-hosting-srizbi-cc.html, 15_mccolo-hosting-srizbi-cc.txt
McColo (still) hosting Rustock C&C, 2008-10-28, Alex Lanstein, , https://www.fireeye.com/blog/threat-research/2008/10/mccolo-still-hosting-rustock-cc.html, 16_mccolo-still-hosting-rustock-cc.txt
Pass the M-unition, 2008-11-17, Jamie Butler, Mandiant|blog|welcome|M-unition, https://www.fireeye.com/blog/threat-research/2008/11/pass-the-m-unition.html, 17_pass-the-m-unition.txt
New Audit Viewer for Memoryze, 2008-11-25, Jamie Butler, Memoryze|open source|Memoryze GUI|Memory analysis|memory forensics, https://www.fireeye.com/blog/threat-research/2008/11/new-audit-viewer-for-memoryze.html, 18_new-audit-viewer-for-memoryze.txt
The case against URL blacklists, 2008-11-03, Alex Lanstein, Blacklist|Signature|Url Filter, https://www.fireeye.com/blog/threat-research/2008/11/the-case-against-url-blacklists.html, 19_the-case-against-url-blacklists.txt
Quick nugget on the McColo/Russia/Rustock connection, 2008-11-07, Alex Lanstein, Russia|Rustock|Mccolo, https://www.fireeye.com/blog/threat-research/2008/11/quick-nugget-on-the-russiarustock-connection.html, 20_quick-nugget-on-the-russiarustock-connection.txt
McColo shutdown Nov 11 2008 16:23 EST, 2008-11-11, Alex Lanstein, , https://www.fireeye.com/blog/threat-research/2008/11/mccolo-shutdown-nov-11-2008-1323-est.html, 21_mccolo-shutdown-nov-11-2008-1323-est.txt
100000+ Srizbi IPs detected in 24 hours Part 1, 2008-11-13, Alex Lanstein, Botnet. Mccolo|Srizbi, https://www.fireeye.com/blog/threat-research/2008/11/srizbi-100000-strong-part-1.html, 22_srizbi-100000-strong-part-1.txt
McColo's Video Debut, 2008-11-13, Atif Mushtaq, , https://www.fireeye.com/blog/threat-research/2008/11/while-looking-for-more-news-on-recent-mccolo-shutdown-research-team-here-came-across-something-very-interesting-we-came-acr.html, 23_while-looking-for-more-news-on-recent-mccolo-shutdown-research-team-here-came-across-something-very-interesting-we-came-acr.txt
McColo found a new upstream provider (update), 2008-11-15, Atif Mushtaq, , https://www.fireeye.com/blog/threat-research/2008/11/mccolo-up-again.html, 24_mccolo-up-again.txt
Rustock's new home in cyberspace... Russia!, 2008-11-16, Atif Mushtaq, , https://www.fireeye.com/blog/threat-research/2008/11/rustocks-new-home.html, 25_rustocks-new-home.txt
Integrate EnCase Memoryze and Audit Viewer with MemScript, 2008-12-19, Kelcey Tietjen, Memoryze|Encase Enterprise|Audit Viewer|Encase|Enscript|Guidance Software, https://www.fireeye.com/blog/threat-research/2008/12/integrate-encase-memoryze-and-audit-viewer-with-memscript.html, 26_integrate-encase-memoryze-and-audit-viewer-with-memscript.txt
Article on how to use Memoryze and Audit Viewer for malware analysis, 2008-12-01, Peter Silberman, Memoryze|offensive computing|Audit Viewer|Malware Analysis|openrce, https://www.fireeye.com/blog/threat-research/2008/12/article-on-how-to-use-memoryze-and-audit-viewer-for.html, 27_article-on-how-to-use-memoryze-and-audit-viewer-for.txt
Cut the Cutwail...!, 2008-12-01, Atif Mushtaq, , https://www.fireeye.com/blog/threat-research/2008/12/kill-pushdo-to-kill-spam.html, 28_kill-pushdo-to-kill-spam.txt
Zoom-In to Pushdo CnCs...., 2008-12-01, Atif Mushtaq, , https://www.fireeye.com/blog/threat-research/2008/12/pushdocutwail-control-servers.html, 29_pushdocutwail-control-servers.txt
NOC4HOSTS and the Grum Botnet, 2008-12-05, Alex Lanstein, Botnet|Grum|Noc4hosts, https://www.fireeye.com/blog/threat-research/2008/12/noc4host-and-the-grum-botnet.html, 30_noc4host-and-the-grum-botnet.txt
On the new Explorer XML zero day, 2008-12-10, Stuart Staniford, , https://www.fireeye.com/blog/threat-research/2008/12/on-the-new-explorer-xml-0-day.html, 31_on-the-new-explorer-xml-0-day.txt
Anatomy of an MS08-078 exploit part 1, 2008-12-19, Alex Lanstein, Ie7 Exploit|Ms08-078, https://www.fireeye.com/blog/threat-research/2008/12/anatomy-of-an-ms08078-exploit-part-1.html, 32_anatomy-of-an-ms08078-exploit-part-1.txt
Anatomy of an MS08-078 exploit part 2, 2008-12-19, Alex Lanstein, Ie7 Exploit|Ms08-078, https://www.fireeye.com/blog/threat-research/2008/12/anatomy-of-an-ms08-078-exploit-part-2.html, 33_anatomy-of-an-ms08-078-exploit-part-2.txt
Using Honeypots to Sniff and Snuff out Botnets part 1, 2008-12-31, Alex Lanstein, Botnet|Irc|Honeynet|Honeypot, https://www.fireeye.com/blog/threat-research/2008/12/using-honeypots-to-sniff-out-botnets.html, 34_using-honeypots-to-sniff-out-botnets.txt
The 2009 CWE/SANS Top 25 (and security in unmanaged code), 2009-01-27, Chuck Willis, SANS|managed code|Programming errors|Software vulnerabilities|CWE SANS|OWASP, https://www.fireeye.com/blog/threat-research/2009/01/the-2009-cwesans-top-25-and-security-in-unmanaged-code.html, 35_the-2009-cwesans-top-25-and-security-in-unmanaged-code.txt
Mandiant Highlighter v1.0, 2009-01-30, Jason Luttgens, Software|tools|Forensics|highlighter|log review|graphics, https://www.fireeye.com/blog/threat-research/2009/01/mandiant-highlighter-v10.html, 36_mandiant-highlighter-v10.txt
Live analysis and its footprint, 2009-01-15, Jamie Butler, Memoryze|Matthieu Suiche|live analysis|memory acquisition|live response|Windows Incident Response|Memory analysis, https://www.fireeye.com/blog/threat-research/2009/01/live-analysis-and-its-footprint.html, 37_live-analysis-and-its-footprint.txt
A weekend warrior web exploit?, 2009-01-12, Alex Lanstein, Malware|Web Exploits|Weekend Warrior, https://www.fireeye.com/blog/threat-research/2009/01/a-weekend-warrior-web-exploit.html, 38_a-weekend-warrior-web-exploit.txt
Barbarians Inside the Cyber Gates, 2009-01-14, Ashar Aziz, Scada System Security|Malware|Homeland Security|Cyber Infrastructure Security|U.s. Cyber Security|Power Grid|Botnets, https://www.fireeye.com/blog/threat-research/2009/01/barbarians-inside-the-cyber-gates.html, 39_barbarians-inside-the-cyber-gates.txt
Upcoming Jan & Feb Events Where We Are Presenting Research, 2009-01-26, Ashar Aziz, Cyber Crime|Internet2|Department Of Defense|Dod|Executive Perspective|Isoi|Events|Shmoocon, https://www.fireeye.com/blog/threat-research/2009/01/upcoming-events.html, 40_upcoming-events.txt
Botnet Classics – Part 1, 2009-01-28, Atif Mushtaq, , https://www.fireeye.com/blog/threat-research/2009/01/botnet-classics-part-1.html, 41_botnet-classics-part-1.txt
MindSniffer Updated Audit Viewer released, 2009-02-20, Peter Silberman, Memoryze|mindsniffer|Audit Viewer|blackhat|peter silberman|Snort My Memory, https://www.fireeye.com/blog/threat-research/2009/02/mindsniffer-updated-audit-viewer-released.html, 42_mindsniffer-updated-audit-viewer-released.txt
Memoryze now supports Vista SP1 and F-response, 2009-02-10, Jamie Butler, Memoryze|F-response|Vista|Memory analysis, https://www.fireeye.com/blog/threat-research/2009/02/memoryze-now-supports-vista-sp1-and-f-response.html, 43_memoryze-now-supports-vista-sp1-and-f-response.txt
Memoryze is the 2008 Toolsmith Tool Of the Year, 2009-02-05, Michael J. Graven, Memoryze|ISSA Journal|Toolsmith|Russ McRee|holisticinfosec.org|Intelligent Response, https://www.fireeye.com/blog/threat-research/2009/02/memoryze-is-the-2008-toolsmith-tool-of-the-year.html, 44_memoryze-is-the-2008-toolsmith-tool-of-the-year.txt
Highlighter v1.0.1 Released, 2009-02-18, Jason Luttgens, Mandiant, https://www.fireeye.com/blog/threat-research/2009/02/highlighter-v101-released.html, 45_highlighter-v101-released.txt
APT Forensics M-unition Pack, 2009-02-13, Kelcey Tietjen, Encase|Forensics|DoD CyberCrime|Advanced Persistent Threat|APT, https://www.fireeye.com/blog/threat-research/2009/02/apt-forensics-m-unition-pack.html, 46_apt-forensics-m-unition-pack.txt
Kin/Beneficiary for US$20 Millions, 2009-02-04, Atif Mushtaq, , https://www.fireeye.com/blog/threat-research/2009/02/kinbeneficiary-for-us20-millions.html, 47_kinbeneficiary-for-us20-millions.txt
Bad Actors Part 1 - Starline Web Services, 2009-02-11, Alex Lanstein, Compic|Starline Web Services, https://www.fireeye.com/blog/threat-research/2009/02/bad-actors-part-1-compic.html, 48_bad-actors-part-1-compic.txt
Srizbi Xarvester and the MSRT, 2009-02-12, Atif Mushtaq, , https://www.fireeye.com/blog/threat-research/2009/02/srizbi-xarvester-and-microsoft.html, 49_srizbi-xarvester-and-microsoft.txt
Bad Actors Part 2 - ZlKon, 2009-02-13, Alex Lanstein, Latvia|Macs Have Malware Too|Zlkon|Targeted Attack, https://www.fireeye.com/blog/threat-research/2009/02/bad-actors-part-2-zlkon.html, 50_bad-actors-part-2-zlkon.txt
Mandiant Highlighter featured on CyberSpeak podcast, 2009-03-09, Jed Mitten, Software|log analysis|Forensics|Incident Response|highlighter|free, https://www.fireeye.com/blog/threat-research/2009/03/mandiant-highlighter-featured-on-cyberspeak-podcast.html, 51_mandiant-highlighter-featured-on-cyberspeak-podcast.txt
Bad Actors Part 5 - UralNet, 2009-03-04, Alex Lanstein, Russia|Ukraine|Ural-net|Uralnet, https://www.fireeye.com/blog/threat-research/2009/03/bad-actors-part-5-uralnet.html, 52_bad-actors-part-5-uralnet.txt
‘Bancos’ - A Brazilian Crook, 2009-03-04, Atif Mushtaq, , https://www.fireeye.com/blog/threat-research/2009/03/bancos-a-brazilian-crook.html, 53_bancos-a-brazilian-crook.txt
The Business Of Mr. Alexander S Kopylov, 2009-03-06, Atif Mushtaq, , https://www.fireeye.com/blog/threat-research/2009/03/alexander-s-kopylov.html, 54_alexander-s-kopylov.txt
Bad Actors Part 6 - Eurohost LLC (aka UralNet?), 2009-03-08, Alex Lanstein, Malware|Exploits|Eurohost|Uralnet, https://www.fireeye.com/blog/threat-research/2009/03/bad-actors-part-6-eurohost-llc.html, 55_bad-actors-part-6-eurohost-llc.txt
Cimbot - A Technical Analysis, 2009-03-16, Julia Wolf, Reverse Engineering|Malware|Obfuscation|Cimbot|Hexdump|Ida Pro|Gif|Email Harvesting|Click Fraud|Bad Crypto|Cryptanalysis|Crypto|Spam, https://www.fireeye.com/blog/threat-research/2009/03/cimbot-a-technical-analysis.html, 56_cimbot-a-technical-analysis.txt
A new method to monetize scareware, 2009-03-19, Alex Lanstein, Bad Encryption|Vundo|Filefix Pro, https://www.fireeye.com/blog/threat-research/2009/03/a-new-method-to-monetize-scareware.html, 57_a-new-method-to-monetize-scareware.txt
E-Bandits - Part 1, 2009-03-23, Atif Mushtaq, , https://www.fireeye.com/blog/threat-research/2009/03/stealers.html, 58_stealers.txt
Filefix Professional 2009 Cryptanalysis, 2009-03-24, Julia Wolf, Reverse Engineering|Malware|Bad Crypto|Filefix|Hexdump|Ida Pro|Extortion|Crypto|Filefix Professional|Web Fraud 2.0, https://www.fireeye.com/blog/threat-research/2009/03/filefix-professional-2009-cryptanalysis.html, 59_filefix-professional-2009-cryptanalysis.txt
BotnetWeb: A Collection of Heterogeneous Botnets..., 2009-04-07, Atif Mushtaq, , https://www.fireeye.com/blog/threat-research/2009/04/botnetweb.html, 60_botnetweb.txt
RansomWare on the loose..., 2009-04-22, Atif Mushtaq, , https://www.fireeye.com/blog/threat-research/2009/04/ransomware_on_the_loose.html, 61_ransomware_on_the_loose.txt
Hexzone RansomWare and Finjan, 2009-04-22, Atif Mushtaq, , https://www.fireeye.com/blog/threat-research/2009/04/hexzone-ransomware-and-finjan.html, 62_hexzone-ransomware-and-finjan.txt
BotnetWeb - Part 2, 2009-04-27, Atif Mushtaq, , https://www.fireeye.com/blog/threat-research/2009/04/botnetweb-part-2.html, 63_botnetweb-part-2.txt
Highlighter v1.1.1 Released, 2009-05-18, Jed Mitten, Software|product|log analysis|highlighter|visualization, https://www.fireeye.com/blog/threat-research/2009/05/highlighter-v111-released.html, 64_highlighter-v111-released.txt
Ransom - Pay me more!, 2009-06-03, Atif Mushtaq, Ransomware|Vscrypt|Ransom, https://www.fireeye.com/blog/threat-research/2009/06/ransome-pay-me-more.html, 65_ransome-pay-me-more.txt
Ransom - Pay me more - Part 2, 2009-06-08, Atif Mushtaq, , https://www.fireeye.com/blog/threat-research/2009/06/ransome-pay-me-more-part-ii.html, 66_ransome-pay-me-more-part-ii.txt
Yet another SPAM Bot, 2009-06-09, Atif Mushtaq, , https://www.fireeye.com/blog/threat-research/2009/06/yet-another-spam-bot.html, 67_yet-another-spam-bot.txt
Cryptanalysis of VSCrypt Ransomware and the Control Sum Cript Algorithm v1.0, 2009-06-10, Julia Wolf, Reverse Engineering|Malware|Hexdump|Ida Pro|Fake Codec|Bad Crypto|Trojan Encoder|Cryptanalysis|Vscrypt|Extortion|Russian|Crypto|Web Fraud 2.0, https://www.fireeye.com/blog/threat-research/2009/06/vscrypt_and_csca1.html, 68_vscrypt_and_csca1.txt
Killing the beast...Part 1, 2009-06-11, Atif Mushtaq, , https://www.fireeye.com/blog/threat-research/2009/06/killing-the-beast.html, 69_killing-the-beast.txt
Killing the beast...Part 2, 2009-06-17, Atif Mushtaq, , https://www.fireeye.com/blog/threat-research/2009/06/killing-the-beastpart-2.html, 70_killing-the-beastpart-2.txt
What's behind the "Nine Ball" attacks?, 2009-06-23, Atif Mushtaq, , https://www.fireeye.com/blog/threat-research/2009/06/whats-behind-nine-ball.html, 71_whats-behind-nine-ball.txt
SPAM bots have bugs too!, 2009-06-30, Alex Lanstein, Bad Spam Bots, https://www.fireeye.com/blog/threat-research/2009/06/spam-bots-have-bugs-too.html, 72_spam-bots-have-bugs-too.txt
MANDIANT Breaking News Analysis: Disruption in the Pacific Rim, 2009-07-11, Mandiant, News|APT, https://www.fireeye.com/blog/threat-research/2009/07/mandiant-breaking-news-analysis-disruption-in-the-pacific.html, 73_mandiant-breaking-news-analysis-disruption-in-the-pacific.txt
Good Luck John, 2009-07-20, Michael Malin, Cyber Security Czar|Malin|Advanced Persistent Threat, https://www.fireeye.com/blog/threat-research/2009/07/good-luck-john.html, 74_good-luck-john.txt
Catching a keylogger ..., 2009-07-25, Jamie Butler, Indicator of Compromise|keysniffer|key logging|XPath|keylogger|Metasploit Meterpreter|key sniffing|memory forensics training, https://www.fireeye.com/blog/threat-research/2009/07/catching-a-keylogger.html, 75_catching-a-keylogger.txt
Web2SMS Gateways A Wide Open Target, 2009-07-01, Atif Mushtaq, , https://www.fireeye.com/blog/threat-research/2009/07/sms-gateways-spammers-next-target.html, 76_sms-gateways-spammers-next-target.txt
Who is Exploiting the Windows 0-day (MSVIDCTL.DLL) ?, 2009-07-07, Atif Mushtaq, Exploit|Directshow 0 Day|Msvidctl|0day, https://www.fireeye.com/blog/threat-research/2009/07/who-is-exploiting-0day-msvidctl.html, 77_who-is-exploiting-0day-msvidctl.txt
DDOS Madness Continued..., 2009-07-11, Atif Mushtaq, Korea Ddos|Wmverion|Mstimer|Ddos Attacks|Memory Of The Independence Day|Wmcfg, https://www.fireeye.com/blog/threat-research/2009/07/ddos-madness-climax.html, 78_ddos-madness-climax.txt
Who is Exploiting the Office Web Components 0-day?, 2009-07-14, Atif Mushtaq, , https://www.fireeye.com/blog/threat-research/2009/07/who-is-exploiting-office-web-components-0day.html, 79_who-is-exploiting-office-web-components-0day.txt
Bad Actors Part 7 - 3fn (Or: Cutwail - How to do it right), 2009-07-21, Alex Lanstein, , https://www.fireeye.com/blog/threat-research/2009/07/bad-actors-part-7-3fn.html, 80_bad-actors-part-7-3fn.txt
Heap Spraying with Actionscript, 2009-07-23, Julia Wolf, Reverse Engineering|Malware|Julia Wolf|Hexdump|Disassembly|Actionscript|Shockwave Flash|Heap Spray|Adobe Flash, https://www.fireeye.com/blog/threat-research/2009/07/actionscript_heap_spray.html, 81_actionscript_heap_spray.txt
What's Your Poison?, 2009-08-05, Kris Harms, Mandiant, https://www.fireeye.com/blog/threat-research/2009/08/whats-your-poison.html, 82_whats-your-poison.txt
The changing battlefield in Memory, 2009-08-13, Peter Silberman, Memoryze|Mandiant|msff|Metasploit|meterpreter|blackhat|metasploit forensic framework, https://www.fireeye.com/blog/threat-research/2009/08/the-changing-battlefield-in-memory.html, 83_the-changing-battlefield-in-memory.txt
Source Barcelona: State Of Malware: Explosion of the Axis of Evil, 2009-09-17, Peter Silberman, source bareclona|Virus Total|Advanced Persistent Threat|APT, https://www.fireeye.com/blog/threat-research/2009/09/source-bareclona-state-of-malware-explosion-of-the-axis-of.html, 84_source-bareclona-state-of-malware-explosion-of-the-axis-of.txt
Killing the beast...Part 3, 2009-09-29, Atif Mushtaq, , https://www.fireeye.com/blog/threat-research/2009/09/killing-the-beast-part-3.html, 85_killing-the-beast-part-3.txt
State Of Malware: Explosion of the Axis of Evil slides etc, 2009-10-05, Peter Silberman, Mandiant|Malware|source|source barcelona|Virus Total|APT, https://www.fireeye.com/blog/threat-research/2009/10/state-of-malware-explosion-of-the-axis-of-evil-slides-etc.html, 86_state-of-malware-explosion-of-the-axis-of-evil-slides-etc.txt
Learning by Breaking: A New Project for Insecure Web Apps, 2009-10-09, Chuck Willis, Mandiant, https://www.fireeye.com/blog/threat-research/2009/10/learning-by-breaking-a-new-project-for-insecure-web-apps.html, 87_learning-by-breaking-a-new-project-for-insecure-web-apps.txt
A leap into the unknown - Part 1, 2009-10-01, Atif Mushtaq, , https://www.fireeye.com/blog/threat-research/2009/10/a-leap-into-the-uknown-part-1.html, 88_a-leap-into-the-uknown-part-1.txt
Gumblar... Not Gumby!, 2009-10-23, J. Gomez, , https://www.fireeye.com/blog/threat-research/2009/10/gumblar-not-gumby.html, 89_gumblar-not-gumby.txt
A little more on Donbot..., 2009-10-28, Atif Mushtaq, , https://www.fireeye.com/blog/threat-research/2009/10/a-little_more_on_donbot.html, 90_a-little_more_on_donbot.txt
Broken Web Applications VM Version 0.9 Released, 2009-11-12, Chuck Willis, VM|Web Application|OWASP, https://www.fireeye.com/blog/threat-research/2009/11/broken-web-applications-vm-version-0-9-released.html, 91_broken-web-applications-vm-version-0-9-released.txt
Killing the beast...Part 4 (Ozdok), 2009-11-03, Atif Mushtaq, , https://www.fireeye.com/blog/threat-research/2009/11/killing-the-beast-part-4.html, 92_killing-the-beast-part-4.txt
Smashing the Mega-d/Ozdok botnet in 24 hours, 2009-11-06, Atif Mushtaq, , https://www.fireeye.com/blog/threat-research/2009/11/smashing-the-ozdok.html, 93_smashing-the-ozdok.txt
Checking In With The Ozdok Sinkhole, 2009-11-16, Todd Rosenberry, , https://www.fireeye.com/blog/threat-research/2009/11/checking-in-with-the-ozdok-sinkhole.html, 94_checking-in-with-the-ozdok-sinkhole.txt
M-Trends: The Advance of the Persistent Threat, 2010-01-14, Wendi Rafferty, M-trends|Advanced Persistent Threat|APT, https://www.fireeye.com/blog/threat-research/2010/01/m-trends-the-advance-of-the-persistent-threat.html, 95_m-trends-the-advance-of-the-persistent-threat.txt
M-Trends: Advanced Persistent Threat Malware, 2010-01-15, Wendi Rafferty, M-trends|Malware Analysis|Advanced Persistent Threat|APT, https://www.fireeye.com/blog/threat-research/2010/01/m-trends-advanced-persistent-threat-malware.html, 96_m-trends-advanced-persistent-threat-malware.txt
Combat the APT by Sharing Indicators of Compromise, 2010-01-26, Matt Frazier, humint|sizzle|Xml|MIR|APT, https://www.fireeye.com/blog/threat-research/2010/01/combat-apt-sharing-indicators-compromise.html, 97_combat-apt-sharing-indicators-compromise.txt
PDF Obfuscation using getAnnots(), 2010-01-14, Julia Wolf, Julia Wolf|Malware|Syncannotscan|Obfuscation|Zlib|Hexdump|Neosploit|Adobe Reader|Javascript|Getannots|Mebroot|Annotation|Attack|Iso 32000-1 2008|Exploit|Acrobat|Adobe|Sinowal|Toolkit|Cve|Pdf|Shellcode|0-day|Howto, https://www.fireeye.com/blog/threat-research/2010/01/pdf-obfuscation-using-getannots.html, 98_pdf-obfuscation-using-getannots.txt
Infiltrating Pushdo -- Part 1, 2010-01-22, Atif Mushtaq, , https://www.fireeye.com/blog/threat-research/2010/01/infiltrating-pushdo-part-1.html, 99_infiltrating-pushdo-part-1.txt
Malware Behaving Badly: Preview, 2010-02-12, Peter Silberman, Memoryze|Malware Behaving Badly|Audit Viewer|CanSecWest|Fresh Prints Malware Behaving Badly|MRI|webinar|Malware Rating Index|APT, https://www.fireeye.com/blog/threat-research/2010/02/malware-behaving-badly-preview.html, 100_malware-behaving-badly-preview.txt
Audit Viewer: Malware Rating Index Undocumented Features and Caveats, 2010-02-09, Peter Silberman, Memoryze|M-trends|Audit Viewer|DOD Cyber Crime Conference|DC3|MRI|MTrends|Malware Rating Index, https://www.fireeye.com/blog/threat-research/2010/02/audit-viewer-malware-rating-index-undocumented-features.html, 101_audit-viewer-malware-rating-index-undocumented-features.txt
Man in the Browser, 2010-02-18, Atif Mushtaq, , https://www.fireeye.com/blog/threat-research/2010/02/man-in-the-browser.html, 102_man-in-the-browser.txt
MITB (Man in the Browser) Protection Layers, 2010-02-26, Atif Mushtaq, , https://www.fireeye.com/blog/threat-research/2010/02/mitb_protection_layers.html, 103_mitb_protection_layers.txt
Memory Analysis on Windows 2003 64-bit and What's Next, 2010-03-16, Jamie Butler, Memoryze|Audit Viewer|CanSecWest|Black Hat USA|MRI|Malware Rating Index|Memory analysis|memory forensics, https://www.fireeye.com/blog/threat-research/2010/03/memory-analysis-windows-2003-64bit.html, 104_memory-analysis-windows-2003-64bit.txt
Black Energy Crypto, 2010-03-03, Julia Wolf, Known Plaintext Attack|Malware|Rich Header|Xor|Cr4sh|Black Energy|@comp.id|Wsj|Bad Crypto|Stream Cipher|Cryptanalysis|Coff|Toolkit|Hexdumps|Pe Header|Citibank|Crypto|Xml|Russian|Exe Header|Yes Exploit System|Symbols|Howto, https://www.fireeye.com/blog/threat-research/2010/03/black-energy-crypto.html, 105_black-energy-crypto.txt
Win32 API Shellcode Hash Algorithm, 2010-03-19, Julia Wolf, Reverse Engineering|Win32 Api|Shellcode|Hash, https://www.fireeye.com/blog/threat-research/2010/03/win32-api-shellcode-hash-algorithm.html, 106_win32-api-shellcode-hash-algorithm.txt
SANS EU Malware in Memory, 2010-04-16, Peter Silberman, SANS|incident response summit|memory forensics training, https://www.fireeye.com/blog/threat-research/2010/04/sans-eu-malware-memory.html, 107_sans-eu-malware-memory.txt
Honeynet Project: Challenge 3 of the Forensic Challenge 2010, 2010-04-09, Helena Brito, Memoryze|Forensic Challenge|prizes|Audit Viewer|Memory analysis|Honeynet Project, https://www.fireeye.com/blog/threat-research/2010/04/honeynet-project-challenge-3-forensic-challenge-2010.html, 108_honeynet-project-challenge-3-forensic-challenge-2010.txt
Fresh Prints of Mal-Ware: Choose Your Own Adventure!, 2010-04-15, Christopher Glyer, Malware Analysis|Fresh Prints of Mal-Ware|webinar|Advanced Persistent Threat, https://www.fireeye.com/blog/threat-research/2010/04/fresh-prints-malware-choose-your-own-adventure.html, 109_fresh-prints-malware-choose-your-own-adventure.txt
Who is Exploiting the Java Zero-Day?, 2010-04-15, Atif Mushtaq, , https://www.fireeye.com/blog/threat-research/2010/04/who-is-exploiting-the-java-0day.html, 110_who-is-exploiting-the-java-0day.txt
Storm Resurrection Is It True?, 2010-04-28, Atif Mushtaq, , https://www.fireeye.com/blog/threat-research/2010/04/storm-resurrection-is-it-true.html, 111_storm-resurrection-is-it-true.txt
Web Historian: Reloaded, 2010-06-16, M-Labs, free tools|Web Historian|browser forensics|blackhat|MIR 1.4, https://www.fireeye.com/blog/threat-research/2010/06/web-historian-reloaded.html, 112_web-historian-reloaded.txt
New Memoryze Audit Viewer and Training, 2010-06-07, Jamie Butler, Memoryze|Black Hat|Advanced Memory Forensics in Incident Response|Audit Viewer|Training|MIR 1.4|memory forensics, https://www.fireeye.com/blog/threat-research/2010/06/memoryze-audit-viewer-training.html, 113_memoryze-audit-viewer-training.txt
It’s a MANDIANT FIRST; grab your stick, 2010-06-08, Michael J. Graven, Mandiant, https://www.fireeye.com/blog/threat-research/2010/06/mandiant-grab-stick.html, 114_mandiant-grab-stick.txt
Some Notes About Neosploit, 2010-06-04, Julia Wolf, Reverse Engineering|Julia Wolf|Argument.callee()|Java|Obfuscation|Exploitkit|Neosploit|Javascript|Encoding|Url|Exploit|Firot|Toolkit|Version String|Nerot, https://www.fireeye.com/blog/threat-research/2010/06/some-notes-about-neosploit.html, 115_some-notes-about-neosploit.txt
Mariposa Still Alive, 2010-06-18, Haroon W Malik, , https://www.fireeye.com/blog/threat-research/2010/06/mariposa-still-alive.html, 116_mariposa-still-alive.txt
World's Smallest PDF, 2010-06-21, Julia Wolf, Objects|Julia Wolf|Language Theoretic|Smallest Pdf|Lisp|Events|Ph_neutral|Didier Stevens|Acrobat|Twitter|Syntax|Tavis Ormandy|Additional Action|Pdf|Openaction|Lambda Calculus, https://www.fireeye.com/blog/threat-research/2010/06/that-pdf-thing.html, 117_that-pdf-thing.txt
