Offense and Defense – A Tale of Two Sides: Group Policy and Logon Scripts, 2020-07-31, Anthony Giandomenico, FortiGuard Labs|AI-Driven Security Operations|Cybersecurity Architect, https://www.fortinet.com/blog/threat-research/offense-defense-a-tale-of-two-sides-group-policy-and-logon-scripts, 14_offense-defense-a-tale-of-two-sides-group-policy-and-logon-scripts.txt
Tutorial of ARM Stack Overflow Exploit – Defeating ASLR with ret2plt, 2020-07-17, Kai Lu, Cybersecurity Architect|FortiGuard Labs, https://www.fortinet.com/blog/threat-research/tutorial-of-arm-stack-overflow-exploit-defeating-aslr-with-ret2plt, 15_tutorial-of-arm-stack-overflow-exploit-defeating-aslr-with-ret2plt.txt
Analysis of .NET Thanos Ransomware Supporting Safeboot with Networking Mode, 2020-07-16, Kai Lu, Cybersecurity Architect|FortiGuard Labs, https://www.fortinet.com/blog/threat-research/analysis-of-net-thanos-ransomware-supporting-safeboot-with-networking-mode, 16_analysis-of-net-thanos-ransomware-supporting-safeboot-with-networking-mode.txt
How Threat Researchers Leverage the Darknet to Stay Ahead of Cyber Threats, 2020-07-16, Aamir Lakhani, FortiGuard Labs|AI-Driven Security Operations|Cybersecurity Architect, https://www.fortinet.com/blog/threat-research/how-threat-researchers-leverage-darknet-to-stay-ahead-of-cyber-threats, 17_how-threat-researchers-leverage-darknet-to-stay-ahead-of-cyber-threats.txt
Deep Analysis of a QBot Campaign - Part II, 2020-07-08, Xiaopeng Zhang, Cybersecurity Architect|FortiGuard Labs, https://www.fortinet.com/blog/threat-research/deep-analysis-qbot-campaign, 18_deep-analysis-qbot-campaign.txt
Into the Rabbit Hole – Offensive DNS Tunneling Rootkits, 2020-07-01, Aamir Lakhani, Endpoint Security|FortiGuard Labs|Cybersecurity Architect, https://www.fortinet.com/blog/threat-research/into-the-rabbit-hole-offensive-dns-tunneling-rootkits, 19_into-the-rabbit-hole-offensive-dns-tunneling-rootkits.txt
EKANS Ransomware Targeting OT ICS Systems, 2020-07-01, Ben Hunter and Fred Gutierrez, FortiGuard Labs|AI-Driven Security Operations|Cybersecurity Architect, https://www.fortinet.com/blog/threat-research/ekans-ransomware-targeting-ot-ics-systems, 20_ekans-ransomware-targeting-ot-ics-systems.txt
Taking a Big Picture Look at the Cyber Threat Landscape, 2020-06-22, Douglas Jose Pereira dos Santos and Jonas Walker, FortiGuard Labs Perspectives|Cybersecurity Architect, https://www.fortinet.com/blog/industry-trends/looking-at-the-big-picture-cyber-threat-landscape, 21_looking-at-the-big-picture-cyber-threat-landscape.txt
Multiple Critical Vulnerabilities in Adobe Illustrator and After Effects Products, 2020-06-17, Peixue Li, Cybersecurity Architect|FortiGuard Labs, https://www.fortinet.com/blog/threat-research/multiple-critical-vulnerabilities-in-adobe-illustrator-and-effects-products, 22_multiple-critical-vulnerabilities-in-adobe-illustrator-and-effects-products.txt
Global Malicious Spam Campaign Using Black Lives Matter as a Lure, 2020-06-15, Val Saengphaibul and Fred Gutierrez, Cybersecurity Architect|FortiGuard Labs, https://www.fortinet.com/blog/threat-research/global-malicious-spam-campaign-using-black-lives-matter-as-a-lure, 23_global-malicious-spam-campaign-using-black-lives-matter-as-a-lure.txt
FortiGuard Labs Discovers Privilege Escalation Vulnerability in Windows 10 Platform, 2020-06-11, Kushal Arvind Shah, Endpoint Security|AI-Driven Security Operations|Cybersecurity Architect, https://www.fortinet.com/blog/threat-research/fortiguard-labs-security-researcher-discovers-privilege-escalation-vulnerability-in-windows-platform, 24_fortiguard-labs-security-researcher-discovers-privilege-escalation-vulnerability-in-windows-platform.txt
Deep Analysis of a QBot Campaign – Part I, 2020-06-11, Xiaopeng Zhang, Cybersecurity Architect|FortiGuard Labs, https://www.fortinet.com/blog/threat-research/deep-analysis-of-a-qbot-campaign-part-1, 25_deep-analysis-of-a-qbot-campaign-part-1.txt
Offense and Defense – A Tale of Two Sides: (Windows) OS Credential Dumping, 2020-05-21, Anthony Giandomenico, FortiGuard Labs|AI-Driven Security Operations|Cybersecurity Architect, https://www.fortinet.com/blog/threat-research/offense-and-defense-a-tale-of-two-sides-windows-os-credential-dumping, 26_offense-and-defense-a-tale-of-two-sides-windows-os-credential-dumping.txt
The Use – and Abuse – of DotNet Files and the Value of FortiResponder Automation in the Threat Analysis Process, 2020-05-18, Sofi Grabelkovsky, Cybersecurity Architect|FortiGuard Labs, https://www.fortinet.com/blog/threat-research/the-use-and-abuse-of-dotnet-files-and-the-value-of-fortresponder-automation-in-threat-analysis, 27_the-use-and-abuse-of-dotnet-files-and-the-value-of-fortresponder-automation-in-threat-analysis.txt
FortiGuard Labs Discovers Multiple Critical Vulnerabilities in Adobe Illustrator CC 2020, 2020-05-05, Kushal Arvind Shah, Cybersecurity Architect|FortiGuard Labs, https://www.fortinet.com/blog/threat-research/fortiguard-lab-researcher-discovers-multiple-critical-vulnerabilities-in-adob-illustrator-cc-2020, 28_fortiguard-lab-researcher-discovers-multiple-critical-vulnerabilities-in-adob-illustrator-cc-2020.txt
Scammers Using COVID-19/Coronavirus Lure to Target Medical Suppliers, 2020-05-01, Val Saengphaibul, FortiGuard Labs|AI-Driven Security Operations|Cybersecurity Architect, https://www.fortinet.com/blog/threat-research/scammers-using-covid-19-coronavirus-lure-to-target-medical-suppliers, 29_scammers-using-covid-19-coronavirus-lure-to-target-medical-suppliers.txt
Stomping Shadow Copies - A Second Look Into Deletion Methods, 2020-04-27, Ben Hunter, Cybersecurity Architect|FortiGuard Labs, https://www.fortinet.com/blog/threat-research/stomping-shadow-copies-a-second-look-into-deletion-methods, 30_stomping-shadow-copies-a-second-look-into-deletion-methods.txt
Deconstructing an Evasive Formbook Campaign Leveraging COVID-19 Themes, 2020-04-21, Fred Gutierrez and Val Saengphaibul, Endpoint Security|FortiGuard Labs|AI-Driven Security Operations, https://www.fortinet.com/blog/threat-research/deconstructing-an-evasive-formbook-campaign-leveraging-covid-19-themes, 31_deconstructing-an-evasive-formbook-campaign-leveraging-covid-19-themes.txt
NetWire RAT Targeting Taxpayers is Spreading via Legacy Microsoft Excel 4.0 Macro, 2020-04-14, Xiaopeng Zhang, Cybersecurity Architect|FortiGuard Labs, https://www.fortinet.com/blog/threat-research/netwire-rat-targeting-taxpayers-is-spreading-via-legacy-microsoft-excel-4-0-macro, 32_netwire-rat-targeting-taxpayers-is-spreading-via-legacy-microsoft-excel-4-0-macro.txt
Preparing for the Surge in Attacks Targeting Remote Workers, 2020-04-03, Derek Manky and Aamir Lakhani, FortiGuard Labs Perspectives|Cybersecurity Architect, https://www.fortinet.com/blog/threat-research/preparing-for-the-surge-in-attacks-targeting-remote-workers, 33_preparing-for-the-surge-in-attacks-targeting-remote-workers.txt
Latest Global COVID-19/Coronavirus Spearphishing Campaign Drops Infostealer, 2020-04-02, Val Saengphaibul, Cybersecurity Architect|FortiGuard Labs, https://www.fortinet.com/blog/threat-research/latest-global-covid-19-coronavirus-spearphishing-campaign-drops-infostealer, 34_latest-global-covid-19-coronavirus-spearphishing-campaign-drops-infostealer.txt
New Agent Tesla Variant Spreading by Phishing, 2020-04-01, Xiaopeng Zhang and Chris Navarrete, threat research|Cybersecurity Architect|Agent Tesla, https://www.fortinet.com/blog/threat-research/new-agent-tesla-variant-spreading-by-phishing, 35_new-agent-tesla-variant-spreading-by-phishing.txt
Offense and Defense – A Tale of Two Sides: Bypass UAC, 2020-04-01, Anthony Giandomenico, FortiGuard Labs|AI-Driven Security Operations|Cybersecurity Architect, https://www.fortinet.com/blog/threat-research/offense-and-defense-a-tale-of-two-sides-bypass-uac, 36_offense-and-defense-a-tale-of-two-sides-bypass-uac.txt
Fortinet Security Researcher Discovers Multiple Critical Vulnerabilities in Adobe Photoshop, 2020-03-23, Kushal Arvind Shah, ips signatures|adobe|Cybersecurity Architect|vulnerability, https://www.fortinet.com/blog/threat-research/fortinet-security-researcher-discovers-multiple-critical-vulnerabilities-in-adobe-photoshop, 37_fortinet-security-researcher-discovers-multiple-critical-vulnerabilities-in-adobe-photoshop.txt
CVE-2020-0796 Memory Corruption Vulnerability in Windows 10 SMB Server, 2020-03-12, Yijie Wang, Cybersecurity Architect|FortiGuard Labs, https://www.fortinet.com/blog/threat-research/cve-2020-0796-memory-corruption-vulnerability-in-windows-10-smb-server, 38_cve-2020-0796-memory-corruption-vulnerability-in-windows-10-smb-server.txt
New Variant of TrickBot Being Spread by Word Document, 2020-03-09, Xiaopeng Zhang, Cybersecurity Architect|FortiGuard Labs, https://www.fortinet.com/blog/threat-research/new-variant-of-trickbot-being-spread-by-word-document, 39_new-variant-of-trickbot-being-spread-by-word-document.txt
Ryuk Revisited - Analysis of Recent Ryuk Attack, 2020-03-05, Adi Zeligson and Asaf Rubinfeld, threat research|Ryuk|FortiEDR|Cybersecurity Architect, https://www.fortinet.com/blog/threat-research/ryuk-revisited-analysis-of-recent-ryuk-attack, 40_ryuk-revisited-analysis-of-recent-ryuk-attack.txt
Attackers Taking Advantage of the Coronavirus/COVID-19 Media Frenzy, 2020-03-04, Val Saengphaibul and Fred Gutierrez, threat research|COVID-19 |Cybersecurity Architect, https://www.fortinet.com/blog/threat-research/attackers-taking-advantage-of-the-coronavirus-covid-19-media-frenzy, 41_attackers-taking-advantage-of-the-coronavirus-covid-19-media-frenzy.txt
Offense and Defense – A Tale of Two Sides: PowerShell, 2020-03-02, Anthony Giandomenico, FortiGuard Labs|AI-Driven Security Operations|Cybersecurity Architect, https://www.fortinet.com/blog/threat-research/offense-and-defense-a-tale-of-two-sides-powershell, 42_offense-and-defense-a-tale-of-two-sides-powershell.txt
Using the FortiGuard Labs Threat Landscape Report to Defend Against Evolving Cybercrime, 2020-02-26, FortiGuard Labs, threat intelligence|artificial intelligence (AI)|spam campaign|Threat Report|fortiguard labs, https://www.fortinet.com/blog/threat-research/using-the-fortiguard-labs-threat-landscape-report-to-defend-against-evolving-cybercrime, 43_using-the-fortiguard-labs-threat-landscape-report-to-defend-against-evolving-cybercrime.txt
ViperSoftX - New JavaScript Threat, 2020-02-14, Ben Hunter, ViperSoftX|FortiEDR|Cybersecurity Architect, https://www.fortinet.com/blog/threat-research/vipersoftx-new-javascript-threat, 44_vipersoftx-new-javascript-threat.txt
CISA Issues Multiple Agency Malware Analysis Reports on Hidden Cobra, 2020-02-14, Val Saengphaibul, threat reseach|HIDDEN COBRA, https://www.fortinet.com/blog/threat-research/cisa-issues-multiple-agency-malware-analysis-reports-on-hidden-cobra, 45_cisa-issues-multiple-agency-malware-analysis-reports-on-hidden-cobra.txt
Another Metamorfo Variant Targeting Customers of Financial Institutions in More Countries, 2020-02-04, Xiaopeng Zhang, financial services|windows|Cybersecurity Architect, https://www.fortinet.com/blog/threat-research/another-metamorfo-variant-targeting-customers-of-financial-institutions, 46_another-metamorfo-variant-targeting-customers-of-financial-institutions.txt
Android Malware Targets Diabetic Patients, 2020-01-31, Axelle Apvrille, mobile security|sms|Cybersecurity Architect|android malware, https://www.fortinet.com/blog/threat-research/android-malware-targets-diabetic-patients, 47_android-malware-targets-diabetic-patients.txt
Update: Curveball Exploit (CVE-2020-0601) Starts Making the Rounds, 2020-01-21, Udi Yavo, microsoft|patch tuesday|vulnerability, https://www.fortinet.com/blog/threat-research/curveball-exploit-making-rounds, 48_curveball-exploit-making-rounds.txt
Deep Analysis of New Metamorfo Variant Targeting Customers of Brazilian Financial Organizations, 2020-01-15, Xiaopeng Zhang, threat research|financial services|phishing|Cybersecurity Architect, https://www.fortinet.com/blog/threat-research/analysis-metamorfo-variant-targets-financial-organizations, 49_analysis-metamorfo-variant-targets-financial-organizations.txt
Addressing Microsoft’s January 2020 Security Update for CVE-2020-0601, 2020-01-15, FortiGuard SE Team, microsoft|patch tuesday|vulnerability|Cybersecurity Architect, https://www.fortinet.com/blog/threat-research/microsoft-january-2020-update-cve-2020-0601, 50_microsoft-january-2020-update-cve-2020-0601.txt
Predator the Thief: Analysis of Recent Versions, 2020-01-06, Yueh-Ting Chen, threat research|malware|Cybersecurity Architect|Predator the Thief, https://www.fortinet.com/blog/threat-research/predator-the-thief-recent-versions, 51_predator-the-thief-recent-versions.txt
DeathRansom Part II: Attribution, 2020-01-02, Artem Semenchenko and Evgeny Ananin, DeathRansom|threat research|ransomware|Cybersecurity Architect, https://www.fortinet.com/blog/threat-research/death-ransom-attribution, 52_death-ransom-attribution.txt
The Curious Case of DeathRansom: Part I, 2020-01-02, Minh Tran, DeathRansom|threat research|raas|ransomware, https://www.fortinet.com/blog/threat-research/death-ransom-new-strain-ransomware, 53_death-ransom-new-strain-ransomware.txt
Introducing BIOLOAD: FIN7 BOOSTWRITE’s Lost Twin, 2019-12-26, Omri Misgav, threat research|Carbanak|Cybersecurity Architect|BIOLOAD|FIN7, https://www.fortinet.com/blog/threat-research/bioload-fin7-boostwrite-lost-twin, 54_bioload-fin7-boostwrite-lost-twin.txt
Seven Critical Vulnerabilities Discovered in Portainer, 2019-12-17, Tin Duong, vulnerabilities|threat research|Cybersecurity Architect|xss, https://www.fortinet.com/blog/threat-research/seven-critical-vulnerabilities-portainer, 55_seven-critical-vulnerabilities-portainer.txt
Dissecting Tor Bridges and Pluggable Transport – Part II: How Obfs4 Bridges Defeats Censorship, 2019-12-06, Xiaopeng Zhang, threat research|Tor Bridge|Cybersecurity Architect, https://www.fortinet.com/blog/threat-research/dissecting-tor-bridges-pluggable-transport-part-2, 56_dissecting-tor-bridges-pluggable-transport-part-2.txt
Dissecting Tor Bridges and Pluggable Transport - Part I: Finding the Built-in Tor Bridges and How Tor Browser Works, 2019-12-05, Xiaopeng Zhang, threat research|Tor Bridge|Cybersecurity Architect, https://www.fortinet.com/blog/threat-research/dissecting-tor-bridges-pluggable-transport, 57_dissecting-tor-bridges-pluggable-transport.txt
FortiGuard Labs Weekly Threat Update – November 22 2019, 2019-11-22, Jeannette Jarvis, threat research|threat landscape|Cybersecurity Architect|Cybersecurity Predictions, https://www.fortinet.com/blog/threat-research/fortiguard-labs-threat-update-november-22-2019, 58_fortiguard-labs-threat-update-november-22-2019.txt
New Spam Campaign Impersonates a Variety of Government Agencies from Different Countries, 2019-11-21, Jeannette Jarvis, spam campaign|government|threat research|Cybersecurity Architect, https://www.fortinet.com/blog/threat-research/spam-campaign-impersonates-government-agencies, 59_spam-campaign-impersonates-government-agencies.txt
New Security Predictions for 2020, 2019-11-20, Derek Manky, threat landscape|Cybersecurity Predictions|Cybersecurity Architect|artificial intelligence, https://www.fortinet.com/blog/industry-trends/fortinet-2020-threat-landscape-predictions, 60_fortinet-2020-threat-landscape-predictions.txt
Packers: What’s in the Box?, 2019-11-19, FortiGuard SE Team, threat research|Cybersecurity Architect|packer, https://www.fortinet.com/blog/threat-research/custom-packer-tool-frenchy, 61_custom-packer-tool-frenchy.txt
Fortinet Security Researchers Discover Multiple Vulnerabilities in Adobe and Cisco Products, 2019-11-15, Peixue Li, Cybersecurity Architect|patch tuesday|vulnerability, https://www.fortinet.com/blog/threat-research/patch-tuesday-vulnerabilities-adobe-cisco-products, 62_patch-tuesday-vulnerabilities-adobe-cisco-products.txt
FortiGuard Labs Weekly Threat Update – November 15 2019, 2019-11-15, Jeannette Jarvis, Threat Report|Cybersecurity Architect|emotet|patch tuesday, https://www.fortinet.com/blog/threat-research/fortiguard-labs-threat-update-november-15-2019, 63_fortiguard-labs-threat-update-november-15-2019.txt
New Emotet Report Details Threats From One of the World’s Most Successful Malware Operations, 2019-11-13, FortiGuard SE Team, threat research|banking trojan|emotet|Cybersecurity Architect, https://www.fortinet.com/blog/threat-research/emotet-playbook-banking-trojan, 64_emotet-playbook-banking-trojan.txt
Double Trouble: RevengeRAT and WSHRAT, 2019-11-13, Chris Navarrete and Xiaopeng Zhang, threat research|malware analysis|Cybersecurity Architect, https://www.fortinet.com/blog/threat-research/malware-analysis-revenge-rat-sample, 65_malware-analysis-revenge-rat-sample.txt
Fortinet Releases Threat Landscape Report for Q3 2019, 2019-11-13, FortiGuard SE Team, threat research|malware-as-a-service|Threat Report|Cybersecurity Architect, https://www.fortinet.com/blog/threat-research/fortinet-q3-threat-landscape-report, 66_fortinet-q3-threat-landscape-report.txt
November Patch Tuesday, 2019-11-12, Jeannette Jarvis, threat research|Cybersecurity Architect|patch tuesday, https://www.fortinet.com/blog/threat-research/november-2019-patch-tuesday, 67_november-2019-patch-tuesday.txt
FortiGuard Labs Weekly Threat Update – November 8 2019, 2019-11-08, Jeannette Jarvis, BlueKeep|SVG|Cybersecurity Architect|android malware, https://www.fortinet.com/blog/threat-research/fortiguard-labs-threat-update-november-8-2019, 68_fortiguard-labs-threat-update-november-8-2019.txt
Anatomy of Scalable Vector Graphics (SVG) Attack Surface on the Web, 2019-11-07, Thanh Nguyen Nguyen, threat research|attack surface|SVG|Cybersecurity Architect, https://www.fortinet.com/blog/threat-research/scalable-vector-graphics-attack-surface-anatomy, 69_scalable-vector-graphics-attack-surface-anatomy.txt
BlueKeep RDP Attacks are Starting – Patch CVE-2019-0708 Now, 2019-11-05, FortiGuard SE Team, threat research|BlueKeep|Remote Desktop Protocol|Cybersecurity Architect, https://www.fortinet.com/blog/threat-research/bluekeep-rdp-attacks-starting-patch-now, 70_bluekeep-rdp-attacks-starting-patch-now.txt
FortiGuard Labs Weekly Threat Update – November 1 2019, 2019-11-01, Jeannette Jarvis, mobile security|phishing|Cybersecurity Architect|trojan, https://www.fortinet.com/blog/threat-research/fortiguard-labs-threat-update-november-1-2019, 71_fortiguard-labs-threat-update-november-1-2019.txt
FortiGuard Labs Weekly Threat Update – Week of October 25 2019, 2019-10-25, Jeannette Jarvis, threat research|rat|BadPatch|Cybersecurity Architect|trojan, https://www.fortinet.com/blog/threat-research/fortiguard-labs-threat-update-october-25-2019, 72_fortiguard-labs-threat-update-october-25-2019.txt
BlackHat 2019 Arsenal & BLACKPHENIX Framework, 2019-10-23, Chris Navarrete, threat research|blackhat|BLACKPHENIX|Cybersecurity Architect, https://www.fortinet.com/blog/threat-research/blackhat-black-phenix-framework, 73_blackhat-black-phenix-framework.txt
Unveiling the Stealthworker Campaign, 2019-10-23, Rommel Joven, threat research|ecommerce|Cybersecurity Architect|Stealthworker, https://www.fortinet.com/blog/threat-research/unveiling-stealthworker-campaign, 74_unveiling-stealthworker-campaign.txt
A Deep-Dive Analysis of the NukeSped RATs, 2019-10-23, Minh Tran, threat research|rat|apt|Cybersecurity Architect, https://www.fortinet.com/blog/threat-research/deep-analysis-nukesped-rat, 75_deep-analysis-nukesped-rat.txt
Possible New BadPatch Campaign Uses Multi-Component Python Compiled Malware, 2019-10-22, Jasper Manuel, threat research|Cybersecurity Architect|BadPatch|python, https://www.fortinet.com/blog/threat-research/badpatch-campaign-uses-python-malware, 76_badpatch-campaign-uses-python-malware.txt
New Variant of Remcos RAT Observed In the Wild, 2019-10-21, Xiaopeng Zhang and Chris Navarrete, spam campaign|threat research|variant, https://www.fortinet.com/blog/threat-research/new-variant-of-remcos-rat-observed-in-the-wild, 77_new-variant-of-remcos-rat-observed-in-the-wild.txt
FortiGuard Labs Weekly Threat Update – October 18 2019, 2019-10-18, Jeannette Jarvis, phishing|apt|Cybersecurity Architect, https://www.fortinet.com/blog/threat-research/fortiguard-labs-threat-update-october-18-2019, 78_fortiguard-labs-threat-update-october-18-2019.txt
Uncovering New Activity By APT10, 2019-10-15, Ben Hunter, none, https://www.fortinet.com/blog/threat-research/uncovering-new-activity-by-apt-, 79_uncovering-new-activity-by-apt-.txt
FortiGuard Labs Weekly Threat Update – October 11 2019, 2019-10-11, Jeannette Jarvis, Golang Ransomware|MageCart|malware|Cybersecurity Architect, https://www.fortinet.com/blog/threat-research/fortiguard-labs-threat-update-october-11-2019, 80_fortiguard-labs-threat-update-october-11-2019.txt
Exploring a Recent Magnitude Exploit Kit Sample, 2019-10-09, Jessie Leung, threat research|exploit kit|Cybersecurity Architect, https://www.fortinet.com/blog/threat-research/magnitude-exploit-kit-sample-analysis, 81_magnitude-exploit-kit-sample-analysis.txt
Analysis of A New Golang Ransomware Targeting Linux Systems, 2019-10-08, Kai Lu, Golang Ransomware|linux|Cybersecurity Architect, https://www.fortinet.com/blog/threat-research/new-golang-ransomware-targeting-linux-systems, 82_new-golang-ransomware-targeting-linux-systems.txt
October Patch Tuesday, 2019-10-08, Jeannette Jarvis, threat research|patch tuesday|Cybersecurity Architect, https://www.fortinet.com/blog/threat-research/patch-tuesday-october-2019, 83_patch-tuesday-october-2019.txt
FortiGuard Labs Weekly Threat Update – October 4 2019, 2019-10-07, Jeannette Jarvis, malware|Cybersecurity Architect|remote access trojan, https://www.fortinet.com/blog/threat-research/fortiguard-labs-threat-update-october-04-2019, 84_fortiguard-labs-threat-update-october-04-2019.txt
Multiple D-Link Routers Found Vulnerable To Unauthenticated Remote Code Execution, 2019-10-03, Thanh Nguyen Nguyen, none, https://www.fortinet.com/blog/threat-research/d-link-routers-found-vulnerable-rce, 85_d-link-routers-found-vulnerable-rce.txt
Free Rugby World Cup Streaming Service Can Be a Foul Play, 2019-09-30, Raymond Chan, threat research|world cup|malware, https://www.fortinet.com/blog/threat-research/free-rugby-world-cup-streaming-foul-play, 86_free-rugby-world-cup-streaming-foul-play.txt
FortiGuard Labs Weekly Threat Update – September 27 2019, 2019-09-27, Jeannette Jarvis, threat intelligence|malware|zero day vulnerabilities, https://www.fortinet.com/blog/threat-research/fortiguard-labs-september-threat-update, 87_fortiguard-labs-september-threat-update.txt
VMware ESXi Command Injection Vulnerability, 2019-09-26, Zhouyuan Yang, threat research|Cybersecurity Architect, https://www.fortinet.com/blog/threat-research/vmware-esxi-command-injection-vulnerability, 88_vmware-esxi-command-injection-vulnerability.txt
TrickBot or Treat – Knocking on the Door and Trying to Enter, 2019-09-25, FortiGuard SE Team, threat research|TrickBot|Cybersecurity Architect, https://www.fortinet.com/blog/threat-research/trickbot-or-treat-threat-analysis, 89_trickbot-or-treat-threat-analysis.txt
New NetWire RAT Variant Being Spread Via Phishing, 2019-09-23, Xiaopeng Zhang, threat research|phishing|NetWire Rat|malware research, https://www.fortinet.com/blog/threat-research/new-netwire-rat-variant-spread-by-phishing, 90_new-netwire-rat-variant-spread-by-phishing.txt
Nemty Ransomware 1.0: A Threat in its Early Stage, 2019-09-17, Joie Salvio, threat research|ransomware|Cybersecurity Architect, https://www.fortinet.com/blog/threat-research/nemty-ransomware-early-stage-threat, 91_nemty-ransomware-early-stage-threat.txt
The Avast Abuser: Metamorfo Banking Malware Hides by Abusing Avast Executable, 2019-09-17, Chen Erlich, none, https://www.fortinet.com/blog/threat-research/the-avast-abuser-metamorfo-banking-malware-hides-by-abusing-avast-executable, 92_the-avast-abuser-metamorfo-banking-malware-hides-by-abusing-avast-executable.txt
WordPress (Core) Stored XSS Vulnerability, 2019-09-12, Zhouyuan Yang, wordpress|threat research|Cybersecurity Architect|xss, https://www.fortinet.com/blog/threat-research/wordpress-core-stored-xss-vulnerability, 93_wordpress-core-stored-xss-vulnerability.txt
Another Local Privilege Escalation (LPE) Vulnerability Using Process Creation Impersonation, 2019-09-10, Wayne Chin Yick Low, threat research|LPE vulnerability|Cybersecurity Architect, https://www.fortinet.com/blog/threat-research/another-local-privilege-escalation-lpe-vulnerability, 94_another-local-privilege-escalation-lpe-vulnerability.txt
Newly Discovered Infostealer Attack Uses LokiBot, 2019-09-09, FortiGuard SE Team, spam campaign|threat research|LokiBot|infostealer|Cybersecurity Architect, https://www.fortinet.com/blog/threat-research/new-infostealer-attack-uses-lokibot, 95_new-infostealer-attack-uses-lokibot.txt
FunkyBot: A New Android Malware Family Targeting Japan, 2019-09-04, Dario Durando, threat research|FunkyBot|Cybersecurity Architect|android malware, https://www.fortinet.com/blog/threat-research/funkybot-malware-targets-japan, 96_funkybot-malware-targets-japan.txt
